sale_id,listing_id,customer_id,agent_id,sale_date,sold_price,commission_rate,commission_value,payment_status
S082794,LST-82794,C005382,A3588,2/14/2024,26892955,0.025,672324,Paid
S082795,LST-82795,C043658,A2742,1/29/2024,27187275,0.025,679682,Paid
S082796,LST-82796,C028586,A1392,3/15/2024,27296666,0.025,682417,Paid
S082798,LST-82798,C039212,A2130,10/6/2024,35430314,0.022,779467,Paid
S082800,LST-82800,C003713,A1410,2/18/2024,35325273,0.022,777156,Paid
S082802,LST-82802,C033874,A1590,8/25/2024,15707124,0.025,392678,Paid
S082803,LST-82803,C032942,A2436,8/29/2024,18356759,0.03,550703,Paid
S082804,LST-82804,C034307,A0042,10/26/2024,21629470,0.03,648884,Paid
S082805,LST-82805,C034089,A0150,5/6/2024,25472880,0.03,764186,Paid
S082807,LST-82807,C037846,A2130,8/28/2024,14282024,0.03,428461,Paid
S082808,LST-82808,C034762,A0222,9/11/2024,20316001,0.03,609480,Paid
S082809,LST-82809,C037232,A0150,10/1/2024,25444087,0.03,763323,Paid
S082810,LST-82810,C048504,A2148,8/8/2024,20766832,0.028,581471,Paid
S082812,LST-82812,C023628,A1536,9/22/2024,22312945,0.023,513198,Paid
S082813,LST-82813,C037408,A1122,10/6/2024,20477351,0.028,573366,Paid
S082814,LST-82814,C041403,A1374,10/25/2024,11676213,0.03,350286,Paid
S082819,LST-82819,C041686,A2238,10/24/2024,15592053,0.03,467762,Paid
S082820,LST-82820,C033273,A3390,10/6/2024,15369077,0.03,461072,Paid
S082823,LST-82823,C041700,A1950,1/31/2024,16388811,0.025,409720,Paid
S082824,LST-82824,C040105,A3102,4/29/2024,17751481,0.025,443787,Paid
S082825,LST-82825,C025188,A1392,8/10/2024,17661080,0.025,441527,Paid
S082827,LST-82827,C012712,A0672,9/21/2024,21190646,0.022,466194,Paid
S082828,LST-82828,C038991,A0438,10/3/2024,12551662,0.03,376550,Paid
S082829,LST-82829,C022922,A0996,4/11/2024,20407154,0.022,448957,Paid
S082831,LST-82831,C036935,A1230,9/19/2024,14249942,0.03,427498,Paid
S082833,LST-82833,C036709,A2508,11/4/2024,15946157,0.03,478385,Paid
S082834,LST-82834,C016994,A3246,10/4/2024,32402491,0.028,907270,Paid
S082835,LST-82835,C037469,A2796,9/16/2024,13237814,0.03,397134,Paid
S082837,LST-82837,C037753,A3372,10/1/2024,9143027,0.03,274291,Paid
S082838,LST-82838,C038650,A1464,10/13/2024,15878735,0.03,476362,Paid
S082841,LST-82841,C034205,A2382,9/9/2024,14245921,0.03,427378,Paid
S082842,LST-82842,C012641,A3174,3/19/2024,14901927,0.028,417254,Paid
S082844,LST-82844,C019184,A0780,2/23/2024,22997551,0.022,505946,Paid
S082846,LST-82846,C040937,A2958,10/8/2024,14964934,0.03,448948,Paid
S082847,LST-82847,C033749,A0672,8/21/2024,13087563,0.03,392627,Paid
S082848,LST-82848,C040957,A2580,9/12/2024,16108888,0.03,483267,Paid
S082850,LST-82850,C030747,A1284,11/3/2024,1626454,0.035,56926,Paid
S082851,LST-82851,C036818,A0042,9/26/2024,12835347,0.03,385060,Paid
S082853,LST-82853,C044076,A2652,10/12/2024,3132096,0.035,109623,Paid
S082859,LST-82859,C043241,A1086,9/11/2024,7468133,0.03,224044,Paid
S082860,LST-82860,C037318,A1500,10/12/2024,10738762,0.03,322163,Paid
S082861,LST-82861,C046024,A0204,2/2/2024,4513572,0.028,126380,Paid
S082862,LST-82862,C040157,A1518,10/24/2024,17600641,0.022,387214,Paid
S082865,LST-82865,C036410,A2940,9/9/2024,14794779,0.03,443843,Paid
S082867,LST-82867,C031610,A3210,3/12/2024,16279931,0.028,455838,Paid
S082869,LST-82869,C034544,A1716,10/25/2024,10762755,0.03,322883,Paid
S082870,LST-82870,C004686,A0942,9/26/2024,22790994,0.022,501402,Paid
S082873,LST-82873,C031760,A1896,8/21/2024,20845874,0.022,458609,Paid
S082875,LST-82875,C009582,A0978,3/18/2024,29399338,0.027,793782,Paid
S082876,LST-82876,C035641,A2796,4/26/2024,29289700,0.027,790822,Paid
S082877,LST-82877,C035836,A0510,2/12/2024,29821026,0.027,805168,Paid
S082878,LST-82878,C029319,A1860,4/21/2024,25490557,0.022,560792,Paid
S082881,LST-82881,C037349,A3084,8/24/2024,63442632,0.022,1395738,Paid
S082882,LST-82882,C025277,A0078,10/30/2024,56571290,0.022,1244568,Paid
S082883,LST-82883,C027572,A0492,10/12/2024,57772118,0.022,1270987,Paid
S082884,LST-82884,C042183,A0168,9/12/2024,10848663,0.03,325460,Paid
S082886,LST-82886,C042348,A2868,10/17/2024,12612186,0.022,277468,Paid
S082887,LST-82887,C017721,A3570,3/26/2024,16125939,0.022,354771,Paid
S082888,LST-82888,C034735,A3282,8/10/2024,10314774,0.03,309443,Paid
S082890,LST-82890,C034824,A2310,10/26/2024,9475370,0.03,284261,Paid
S082891,LST-82891,C034474,A0834,10/21/2024,9689698,0.03,290691,Paid
S082892,LST-82892,C043324,A1878,9/30/2024,9685051,0.03,290552,Paid
S082895,LST-82895,C015425,A0438,4/11/2024,3142277,0.035,109980,Paid
S082896,LST-82896,C040037,A2904,10/12/2024,10576210,0.03,317286,Paid
S082897,LST-82897,C026320,A0600,10/20/2024,70733322,0.022,1556133,Paid
S082903,LST-82903,C041608,A1374,4/11/2024,13738053,0.03,412142,Paid
S082904,LST-82904,C041102,A1176,1/30/2024,79586644,0.022,1750906,Paid
S082905,LST-82905,C037257,A2814,9/5/2024,48454415,0.022,1065997,Paid
S082906,LST-82906,C004065,A2346,3/1/2024,60802083,0.022,1337646,Paid
S082908,LST-82908,C027301,A0654,9/29/2024,100782400,0.022,2217213,Paid
S082909,LST-82909,C019170,A2490,2/3/2024,9560584,0.023,219893,Paid
S082910,LST-82910,C014559,A2166,8/31/2024,11875272,0.023,273131,Paid
S082911,LST-82911,C040840,A2562,10/25/2024,19783803,0.022,435244,Paid
S082913,LST-82913,C041165,A2724,2/3/2024,18167117,0.028,508679,Paid
S082918,LST-82918,C012194,A2238,3/24/2024,11885823,0.028,332803,Paid
S082921,LST-82921,C027938,A1428,10/9/2024,17328151,0.028,485188,Paid
S082925,LST-82925,C047998,A1122,5/2/2024,12311249,0.028,344715,Paid
S082926,LST-82926,C039026,A0078,10/22/2024,4321654,0.035,151258,Paid
S082928,LST-82928,C036217,A3300,2/15/2024,20637123,0.027,557202,Paid
S082929,LST-82929,C022891,A3300,2/2/2024,10761032,0.028,301309,Paid
S082930,LST-82930,C012009,A1824,9/3/2024,9407788,0.028,263418,Paid
S082931,LST-82931,C048620,A2832,3/28/2024,8678836,0.028,243007,Paid
S082933,LST-82933,C041802,A1032,8/7/2024,14681440,0.03,440443,Paid
S082934,LST-82934,C043718,A0492,10/13/2024,20603171,0.022,453270,Paid
S082935,LST-82935,C020593,A2094,2/13/2024,20612364,0.022,453472,Paid
S082936,LST-82936,C004067,A3444,4/13/2024,20348995,0.022,447678,Paid
S082942,LST-82942,C007698,A0924,8/27/2024,25628291,0.022,563822,Paid
S082943,LST-82943,C013928,A1140,4/11/2024,20747892,0.022,456454,Paid
S082944,LST-82944,C029170,A0618,2/21/2024,18967296,0.022,417281,Paid
S082945,LST-82945,C040905,A1518,2/13/2024,19630725,0.022,431876,Paid
S082948,LST-82948,C035692,A2238,10/24/2024,18103061,0.03,543092,Paid
S082949,LST-82949,C033304,A1752,10/23/2024,15514019,0.03,465421,Paid
S082950,LST-82950,C042460,A2634,9/8/2024,16995991,0.03,509880,Paid
S082952,LST-82952,C002607,A2220,9/13/2024,18806811,0.028,526591,Paid
S082956,LST-82956,C003690,A1752,9/8/2024,8288936,0.028,232090,Paid
S082958,LST-82958,C018000,A1896,10/7/2024,7788556,0.028,218080,Paid
S082959,LST-82959,C040572,A2094,10/21/2024,69177005,0.022,1521894,Paid
S082960,LST-82960,C003610,A0060,3/7/2024,69197654,0.022,1522348,Paid
S082961,LST-82961,C003892,A2508,10/15/2024,69191943,0.022,1522223,Paid
S082962,LST-82962,C025687,A1734,10/7/2024,16715398,0.023,384454,Paid
S082963,LST-82963,C041625,A1644,10/16/2024,69116158,0.022,1520555,Paid
S082966,LST-82966,C038903,A2040,9/22/2024,14547505,0.03,436425,Paid
S082969,LST-82969,C010692,A1212,10/6/2024,12999202,0.028,363978,Paid
S082970,LST-82970,C004520,A2184,8/30/2024,53921333,0.022,1186269,Paid
S082972,LST-82972,C030028,A1968,8/28/2024,52086347,0.022,1145900,Paid
S082973,LST-82973,C024881,A1968,10/28/2024,52701427,0.022,1159431,Paid
S082974,LST-82974,C002912,A1446,8/5/2024,53350859,0.022,1173719,Paid
S082976,LST-82976,C044725,A0060,3/12/2024,15703207,0.022,345471,Paid
S082978,LST-82978,C033436,A1626,8/25/2024,16722663,0.022,367899,Paid
S082980,LST-82980,C039098,A0060,10/12/2024,15807093,0.022,347756,Paid
S082981,LST-82981,C036081,A2148,9/19/2024,16895352,0.022,371698,Paid
S082984,LST-82984,C036949,A2112,10/9/2024,17659550,0.03,529787,Paid
S082986,LST-82986,C046824,A3282,3/27/2024,13850815,0.028,387823,Paid
S082989,LST-82989,C021021,A3336,4/19/2024,97691691,0.022,2149217,Paid
S082991,LST-82991,C013671,A2094,4/22/2024,28954255,0.022,636994,Paid
S082993,LST-82993,C033559,A1464,9/18/2024,17475910,0.03,524277,Paid
S082995,LST-82995,C034915,A2436,9/24/2024,12016916,0.03,360507,Paid
S082996,LST-82996,C035770,A0114,10/22/2024,10379501,0.03,311385,Paid
S082999,LST-82999,C039933,A0672,10/8/2024,14102746,0.03,423082,Paid
S083000,LST-83000,C030443,A3570,3/9/2024,16481220,0.023,379068,Paid
S083001,LST-83001,C016150,A0060,4/27/2024,28269824,0.022,621936,Paid
S083002,LST-83002,C005727,A2472,10/15/2024,22747819,0.022,500452,Paid
S083006,LST-83006,C034852,A0186,8/28/2024,7595749,0.03,227872,Paid
S083008,LST-83008,C008334,A2148,3/31/2024,103528458,0.022,2277626,Paid
S083009,LST-83009,C042492,A2904,2/10/2024,90502532,0.022,1991056,Paid
S083013,LST-83013,C033929,A0474,3/1/2024,80427589,0.022,1769407,Paid
S083015,LST-83015,C035834,A0996,10/1/2024,16969064,0.022,373319,Paid
S083016,LST-83016,C022993,A0186,8/13/2024,9936920,0.023,228549,Paid
S083017,LST-83017,C034702,A0564,8/19/2024,16563662,0.03,496910,Paid
S083019,LST-83019,C026269,A2904,2/8/2024,37652185,0.025,941305,Paid
S083020,LST-83020,C022976,A0870,10/18/2024,23886067,0.027,644924,Paid
S083021,LST-83021,C037451,A2616,10/25/2024,12827608,0.03,384828,Paid
S083022,LST-83022,C012307,A3228,9/2/2024,60602729,0.022,1333260,Paid
S083027,LST-83027,C004301,A1572,2/13/2024,16838941,0.022,370457,Paid
S083030,LST-83030,C045099,A2778,3/25/2024,15601467,0.028,436841,Paid
S083032,LST-83032,C041372,A0150,2/15/2024,17458446,0.028,488836,Paid
S083033,LST-83033,C044029,A1518,8/15/2024,45726793,0.035,1600438,Paid
S083034,LST-83034,C042790,A1338,10/16/2024,16968181,0.03,509045,Paid
S083038,LST-83038,C033866,A3066,9/15/2024,75734925,0.022,1666168,Paid
S083040,LST-83040,C003574,A3444,3/11/2024,64623483,0.022,1421717,Paid
S083044,LST-83044,C027510,A0690,8/6/2024,82296128,0.022,1810515,Paid
S083045,LST-83045,C034685,A2670,4/14/2024,68401828,0.022,1504840,Paid
S083049,LST-83049,C027925,A2274,10/23/2024,25618153,0.028,717308,Paid
S083050,LST-83050,C012111,A1410,2/14/2024,25584037,0.028,716353,Paid
S083052,LST-83052,C029854,A0582,9/25/2024,16551165,0.022,364126,Paid
S083059,LST-83059,C037259,A2310,10/4/2024,15401094,0.03,462033,Paid
S083062,LST-83062,C038858,A2904,10/31/2024,15706081,0.03,471182,Paid
S083063,LST-83063,C044478,A2436,10/13/2024,15731346,0.03,471940,Paid
S083064,LST-83064,C043489,A1194,3/30/2024,15501930,0.03,465058,Paid
S083065,LST-83065,C038544,A1968,10/27/2024,15502855,0.03,465086,Paid
S083067,LST-83067,C038065,A2346,9/24/2024,15780250,0.03,473408,Paid
S083069,LST-83069,C039426,A2994,7/29/2024,2744998,0.035,96075,Paid
S083071,LST-83071,C006575,A2148,2/15/2024,4909225,0.028,137458,Paid
S083072,LST-83072,C014702,A2832,9/17/2024,4389736,0.028,122913,Paid
S083073,LST-83073,C047460,A1122,4/4/2024,7341570,0.028,205564,Paid
S083074,LST-83074,C013042,A2976,4/7/2024,7846245,0.028,219695,Paid
S083081,LST-83081,C048348,A2904,2/4/2024,3783277,0.028,105932,Paid
S083083,LST-83083,C009791,A0240,8/1/2024,3728170,0.028,104389,Paid
S083084,LST-83084,C040570,A0114,3/31/2024,18531372,0.022,407690,Paid
S083085,LST-83085,C034062,A0528,10/9/2024,29539538,0.03,886186,Paid
S083087,LST-83087,C045207,A2148,9/28/2024,14698324,0.03,440950,Paid
S083089,LST-83089,C042206,A2922,8/5/2024,22422960,0.03,672689,Paid
S083090,LST-83090,C023992,A2472,9/1/2024,21384371,0.027,577378,Paid
S083091,LST-83091,C024901,A1302,8/14/2024,22479464,0.022,494548,Paid
S083093,LST-83093,C023236,A3210,3/18/2024,15555614,0.028,435557,Paid
S083095,LST-83095,C042853,A1554,10/4/2024,10757794,0.03,322734,Paid
S083098,LST-83098,C033578,A0906,2/27/2024,25734810,0.022,566166,Paid
S083102,LST-83102,C004954,A1212,8/5/2024,14924200,0.022,328332,Paid
S083104,LST-83104,C003416,A3516,8/14/2024,25482105,0.022,560606,Paid
S083105,LST-83105,C042561,A1158,8/26/2024,23016460,0.022,506362,Paid
S083106,LST-83106,C006870,A2994,8/13/2024,19964622,0.022,439222,Paid
S083107,LST-83107,C039271,A0798,10/23/2024,15363326,0.03,460900,Paid
S083108,LST-83108,C033283,A2202,9/21/2024,16006374,0.03,480191,Paid
S083109,LST-83109,C033476,A2634,9/3/2024,55778019,0.035,1952231,Paid
S083110,LST-83110,C035379,A0366,3/26/2024,35665037,0.035,1248276,Paid
S083111,LST-83111,C041849,A2346,8/10/2024,105668216,0.022,2324701,Paid
S083112,LST-83112,C013000,A0456,7/20/2024,105483433,0.022,2320636,Paid
S083115,LST-83115,C025409,A2022,8/20/2024,101652605,0.022,2236357,Paid
S083119,LST-83119,C044229,A2094,9/14/2024,3104767,0.035,108667,Paid
S083120,LST-83120,C028840,A0996,9/16/2024,26746737,0.022,588428,Paid
S083126,LST-83126,C030054,A0222,2/6/2024,25006686,0.022,550147,Paid
S083127,LST-83127,C037044,A0384,9/11/2024,25049969,0.022,551099,Paid
S083128,LST-83128,C005570,A3228,10/7/2024,24897219,0.022,547739,Paid
S083129,LST-83129,C018325,A2976,8/26/2024,25065673,0.022,551445,Paid
S083131,LST-83131,C021713,A2328,2/17/2024,24252841,0.023,557815,Paid
S083134,LST-83134,C034772,A0168,4/3/2024,24585057,0.03,737552,Paid
S083135,LST-83135,C014114,A0924,10/4/2024,24525773,0.028,686722,Paid
S083136,LST-83136,C015766,A2796,3/10/2024,25138252,0.022,553042,Paid
S083138,LST-83138,C040799,A0348,10/11/2024,24907948,0.022,547975,Paid
S083140,LST-83140,C022402,A1338,8/31/2024,24284333,0.023,558540,Paid
S083141,LST-83141,C038272,A2364,3/5/2024,24510984,0.023,563753,Paid
S083144,LST-83144,C043451,A1608,10/4/2024,20149879,0.028,564197,Paid
S083153,LST-83153,C042439,A0726,8/28/2024,9724743,0.03,291742,Paid
S083154,LST-83154,C041330,A2742,10/17/2024,5791065,0.03,173732,Paid
S083155,LST-83155,C009540,A1716,3/11/2024,3708680,0.028,103843,Paid
S083161,LST-83161,C010865,A0600,8/16/2024,6251747,0.028,175049,Paid
S083164,LST-83164,C017421,A1158,2/29/2024,4893933,0.028,137030,Paid
S083165,LST-83165,C044527,A1626,8/20/2024,2824993,0.035,98875,Paid
S083167,LST-83167,C015451,A3498,10/25/2024,3657741,0.028,102417,Paid
S083170,LST-83170,C027965,A0060,9/1/2024,4633376,0.028,129735,Paid
S083172,LST-83172,C018405,A2544,7/30/2024,4821191,0.028,134993,Paid
S083175,LST-83175,C015009,A0438,3/6/2024,4461583,0.028,124924,Paid
S083176,LST-83176,C013532,A0762,2/21/2024,4013231,0.028,112370,Paid
S083177,LST-83177,C034293,A0024,4/3/2024,27421554,0.03,822647,Paid
S083179,LST-83179,C032524,A3462,8/29/2024,13617080,0.027,367661,Paid
S083181,LST-83181,C021592,A0600,4/10/2024,13694020,0.025,342351,Paid
S083183,LST-83183,C036104,A0852,2/21/2024,37292833,0.025,932321,Paid
S083184,LST-83184,C041732,A0078,4/9/2024,58759754,0.025,1468994,Paid
S083185,LST-83185,C032336,A2202,3/6/2024,50406104,0.022,1108934,Paid
S083186,LST-83186,C003891,A3156,5/3/2024,172511987,0.022,3795264,Paid
S083190,LST-83190,C015282,A0366,2/13/2024,68401686,0.022,1504837,Paid
S083191,LST-83191,C029500,A1698,2/20/2024,40710323,0.027,1099179,Paid
S083192,LST-83192,C015528,A0798,8/25/2024,60581901,0.022,1332802,Paid
S083193,LST-83193,C011223,A0672,10/3/2024,70795179,0.022,1557494,Paid
S083195,LST-83195,C041597,A2688,2/27/2024,50522328,0.022,1111491,Paid
S083196,LST-83196,C034138,A3300,9/10/2024,37770263,0.025,944257,Paid
S083198,LST-83198,C044837,A2544,10/22/2024,19432317,0.028,544105,Paid
S083199,LST-83199,C011085,A3120,10/14/2024,2751153,0.035,96290,Paid
S083201,LST-83201,C036106,A1212,2/23/2024,90750533,0.022,1996512,Paid
S083206,LST-83206,C023828,A0582,8/31/2024,28632400,0.027,773075,Paid
S083209,LST-83209,C038778,A0510,9/1/2024,20443774,0.025,511094,Paid
S083212,LST-83212,C029239,A1716,3/18/2024,22804441,0.022,501698,Paid
S083213,LST-83213,C033529,A1266,4/12/2024,20534866,0.022,451767,Paid
S083214,LST-83214,C022202,A2040,9/29/2024,22426456,0.022,493382,Paid
S083216,LST-83216,C038209,A2382,10/13/2024,12405892,0.03,372177,Paid
S083218,LST-83218,C044415,A0996,3/10/2024,19157252,0.022,421460,Paid
S083219,LST-83219,C022599,A2094,2/12/2024,15698870,0.022,345375,Paid
S083221,LST-83221,C026263,A2760,4/10/2024,48733322,0.023,1120866,Paid
S083223,LST-83223,C037418,A0204,8/22/2024,17410563,0.03,522317,Paid
S083226,LST-83226,C026554,A1680,10/23/2024,20073665,0.022,441621,Paid
S083227,LST-83227,C022327,A0492,7/27/2024,22609549,0.022,497410,Paid
S083228,LST-83228,C020487,A1716,3/1/2024,19356300,0.022,425839,Paid
S083229,LST-83229,C008646,A0258,4/9/2024,19301455,0.022,424632,Paid
S083230,LST-83230,C032307,A3300,9/29/2024,22083604,0.022,485839,Paid
S083231,LST-83231,C033230,A1500,4/2/2024,24282094,0.022,534206,Paid
S083233,LST-83233,C038384,A2148,8/17/2024,10388714,0.03,311661,Paid
S083235,LST-83235,C035137,A1878,10/2/2024,7669303,0.03,230079,Paid
S083236,LST-83236,C041126,A2940,5/4/2024,11037488,0.023,253862,Paid
S083239,LST-83239,C048162,A2958,3/22/2024,9056551,0.028,253583,Paid
S083242,LST-83242,C001726,A2220,4/18/2024,25817711,0.025,645443,Paid
S083244,LST-83244,C037183,A1824,3/24/2024,19927747,0.025,498194,Paid
S083247,LST-83247,C022333,A0186,2/2/2024,18327294,0.022,403200,Paid
S083250,LST-83250,C020392,A1698,2/17/2024,69519499,0.022,1529429,Paid
S083252,LST-83252,C033431,A3300,11/1/2024,8434171,0.03,253025,Paid
S083253,LST-83253,C031918,A3210,9/16/2024,27203392,0.027,734492,Paid
S083255,LST-83255,C016592,A1842,4/22/2024,19187518,0.028,537251,Paid
S083256,LST-83256,C016007,A2202,8/11/2024,25894108,0.023,595564,Paid
S083259,LST-83259,C029673,A1626,2/10/2024,38794005,0.022,853468,Paid
S083262,LST-83262,C038907,A3228,9/18/2024,8703777,0.03,261113,Paid
S083263,LST-83263,C035204,A0060,9/24/2024,13393719,0.03,401812,Paid
S083264,LST-83264,C033455,A2472,7/28/2024,14807361,0.03,444221,Paid
S083265,LST-83265,C027670,A2508,4/27/2024,52640051,0.022,1158081,Paid
S083268,LST-83268,C040021,A0600,8/25/2024,78414936,0.022,1725129,Paid
S083270,LST-83270,C006752,A2058,9/16/2024,70525400,0.022,1551559,Paid
S083272,LST-83272,C027409,A2058,9/20/2024,20238144,0.022,445239,Paid
S083273,LST-83273,C006476,A2310,3/3/2024,11332547,0.023,260649,Paid
S083274,LST-83274,C004112,A1878,9/15/2024,38197745,0.022,840350,Paid
S083275,LST-83275,C015821,A2454,3/3/2024,10633542,0.028,297739,Paid
S083280,LST-83280,C042818,A0762,10/13/2024,15981307,0.03,479439,Paid
S083281,LST-83281,C032681,A3282,7/27/2024,16056725,0.03,481702,Paid
S083282,LST-83282,C036814,A3480,9/27/2024,16075539,0.03,482266,Paid
S083283,LST-83283,C036208,A2598,8/26/2024,16113846,0.03,483415,Paid
S083284,LST-83284,C035534,A2400,3/29/2024,15328047,0.03,459841,Paid
S083287,LST-83287,C043971,A1806,9/24/2024,18812011,0.03,564360,Paid
S083288,LST-83288,C035209,A2022,9/7/2024,11350555,0.03,340517,Paid
S083289,LST-83289,C033041,A1374,8/19/2024,13515851,0.03,405476,Paid
S083294,LST-83294,C029992,A3282,9/27/2024,26387335,0.022,580521,Paid
S083296,LST-83296,C039311,A0600,2/15/2024,60503604,0.022,1331079,Paid
S083303,LST-83303,C039334,A0510,10/18/2024,8849012,0.03,265470,Paid
S083304,LST-83304,C034689,A2886,9/27/2024,8694871,0.03,260846,Paid
S083306,LST-83306,C037024,A0924,10/3/2024,10736853,0.03,322106,Paid
S083308,LST-83308,C032849,A2274,9/22/2024,16779204,0.03,503376,Paid
S083310,LST-83310,C036651,A3282,10/26/2024,11227085,0.03,336813,Paid
S083314,LST-83314,C040388,A3048,4/23/2024,100625245,0.022,2213755,Paid
S083320,LST-83320,C004706,A1842,8/24/2024,13112421,0.022,288473,Paid
S083322,LST-83322,C040597,A3084,3/1/2024,13494338,0.022,296875,Paid
S083323,LST-83323,C002862,A1950,3/16/2024,7509343,0.028,210262,Paid
S083324,LST-83324,C020586,A1842,2/17/2024,7637918,0.028,213862,Paid
S083325,LST-83325,C038168,A2238,7/30/2024,7440204,0.028,208326,Paid
S083333,LST-83333,C032529,A1050,10/9/2024,4017441,0.035,140610,Paid
S083334,LST-83334,C039158,A0042,4/25/2024,15499407,0.023,356486,Paid
S083335,LST-83335,C030437,A3570,8/22/2024,12033646,0.022,264740,Paid
S083336,LST-83336,C005204,A2976,10/15/2024,16633139,0.028,465728,Paid
S083338,LST-83338,C032881,A2562,9/27/2024,9494395,0.03,284832,Paid
S083341,LST-83341,C021149,A0168,8/22/2024,4249504,0.028,118986,Paid
S083344,LST-83344,C032763,A0798,9/6/2024,2552902,0.035,89352,Paid
S083345,LST-83345,C004226,A0834,9/24/2024,4413097,0.028,123567,Paid
S083346,LST-83346,C035316,A2616,10/22/2024,8840351,0.03,265211,Paid
S083347,LST-83347,C039727,A1158,9/9/2024,8782845,0.03,263485,Paid
S083348,LST-83348,C013163,A1176,2/29/2024,6348811,0.028,177767,Paid
S083349,LST-83349,C042751,A1590,8/21/2024,8828662,0.03,264860,Paid
S083351,LST-83351,C035629,A2526,9/16/2024,9363825,0.03,280915,Paid
S083353,LST-83353,C032652,A0690,9/10/2024,9605838,0.03,288175,Paid
S083354,LST-83354,C021103,A2130,3/12/2024,3799231,0.028,106378,Paid
S083358,LST-83358,C034058,A0492,10/27/2024,69673203,0.022,1532810,Paid
S083359,LST-83359,C048909,A0312,8/10/2024,16938718,0.022,372652,Paid
S083361,LST-83361,C029627,A3282,2/28/2024,6816512,0.028,190862,Paid
S083362,LST-83362,C000989,A1932,8/11/2024,24657148,0.022,542457,Paid
S083366,LST-83366,C044386,A2742,10/15/2024,4250162,0.028,119005,Paid
S083367,LST-83367,C016078,A0510,10/1/2024,18389749,0.028,514913,Paid
S083368,LST-83368,C039909,A2202,3/13/2024,45660652,0.022,1004534,Paid
S083370,LST-83370,C014022,A1230,2/8/2024,11893459,0.023,273550,Paid
S083371,LST-83371,C009370,A0510,3/22/2024,18436974,0.025,460924,Paid
S083373,LST-83373,C045784,A2292,10/2/2024,21813319,0.022,479893,Paid
S083374,LST-83374,C016880,A2832,8/8/2024,12634167,0.028,353757,Paid
S083376,LST-83376,C024984,A1932,4/26/2024,29549781,0.027,797844,Paid
S083380,LST-83380,C020226,A2814,10/10/2024,30788539,0.027,831291,Paid
S083381,LST-83381,C032998,A0870,9/30/2024,12312459,0.03,369374,Paid
S083382,LST-83382,C037326,A2202,4/30/2024,12505449,0.03,375163,Paid
